; Sample Rate 8012
  0.0			0.0703125
  1.2481278E-4			0.0390625
  2.4962556E-4			-0.03125
  3.7443834E-4			-0.0390625
  4.9925112E-4			0.0390625
  6.240639E-4			0.0
  7.4887668E-4			-0.1328125
  8.7368947E-4			-0.171875
  9.9850225E-4			0.0078125
  0.001123315			-0.046875
  0.0012481278			-0.1015625
  0.0013729406			-0.0703125
  0.0014977534			-0.0703125
  0.0016225662			-0.078125
  0.0017473789			-0.046875
  0.0018721917			0.046875
  0.0019970045			0.046875
  0.0021218173			0.0
  0.0022466301			-0.0703125
  0.0023714428			0.0546875
  0.0024962556			0.046875
  0.0026210684			-0.03125
  0.0027458812			-0.0546875
  0.002870694			-0.015625
  0.0029955067			-0.03125
  0.0031203195			-0.046875
  0.0032451323			-0.0390625
  0.0033699451			0.0
  0.0034947579			-0.0703125
  0.0036195706			-0.1171875
  0.0037443834			-0.046875
  0.0038691962			0.0078125
  0.003994009			0.0859375
  0.0041188218			0.0234375
  0.0042436345			0.046875
  0.0043684473			-0.0234375
  0.0044932601			-0.0078125
  0.0046180729			0.234375
  0.0047428857			-0.2421875
  0.0048676985			-0.46875
  0.0049925112			0.2421875
  0.005117324			0.3203125
  0.0052421368			0.0078125
  0.0053669496			-0.046875
  0.0054917624			-0.078125
  0.0056165751			-0.1171875
  0.0057413879			-0.125
  0.0058662007			-0.09375
  0.0059910135			0.0703125
  0.0061158263			0.0078125
  0.006240639			-0.234375
  0.0063654518			0.0703125
  0.0064902646			0.171875
  0.0066150774			0.0625
  0.0067398902			0.109375
  0.0068647029			-0.0078125
  0.0069895157			-0.0078125
  0.0071143285			-0.1171875
  0.0072391413			-0.125
  0.0073639541			0.0
  0.0074887668			-0.0078125
  0.0076135796			-0.2265625
  0.0077383924			-0.15625
  0.0078632052			-0.0390625
  0.007988018			-0.1171875
  0.0081128308			-0.0625
  0.0082376435			-0.0234375
  0.0083624563			0.046875
  0.0084872691			-0.0390625
  0.0086120819			-0.0546875
  0.0087368947			0.15625
  0.0088617074			0.203125
  0.0089865202			-0.015625
  0.009111333			-0.03125
  0.0092361458			0.0234375
  0.0093609586			-0.0234375
  0.0094857713			-0.0390625
  0.0096105841			-0.0234375
  0.0097353969			0.0234375
  0.0098602097			-0.078125
  0.0099850225			-0.1171875
  0.010109835			-0.015625
  0.010234648			0.0625
  0.010359461			-0.015625
  0.010484274			-0.0078125
  0.010609086			0.03125
  0.010733899			-0.0234375
  0.010858712			0.03125
  0.010983525			0.0546875
  0.011108337			0.109375
  0.01123315			0.046875
  0.011357963			-0.0390625
  0.011482776			0.0078125
  0.011607589			0.0390625
  0.011732401			0.0078125
  0.011857214			-0.0546875
  0.011982027			0.0078125
  0.01210684			-0.0703125
  0.012231653			-0.03125
  0.012356465			-0.0390625
  0.012481278			0.0390625
  0.012606091			-0.0390625
  0.012730904			-0.015625
  0.012855716			-0.0546875
  0.012980529			-0.015625
  0.013105342			-0.0859375
  0.013230155			-0.0703125
  0.013354968			-0.0234375
  0.01347978			-0.125
  0.013604593			-0.0546875
  0.013729406			-0.0625
  0.013854219			-0.03125
  0.013979031			-0.0078125
  0.014103844			-0.0078125
  0.014228657			0.0078125
  0.01435347			0.0078125
  0.014478283			-0.0546875
  0.014603095			-0.0390625
  0.014727908			0.0078125
  0.014852721			-0.03125
  0.014977534			-0.046875
  0.015102346			0.1328125
  0.015227159			-0.0078125
  0.015351972			-0.0078125
  0.015476785			-0.0546875
  0.015601598			0.03125
  0.01572641			-0.0625
  0.015851223			0.0390625
  0.015976036			-0.0703125
  0.016100849			0.0390625
  0.016225662			-0.0625
  0.016350474			0.0390625
  0.016475287			-0.046875
  0.0166001			0.0078125
  0.016724913			0.0
  0.016849725			0.0546875
  0.016974538			-0.125
  0.017099351			-0.078125
  0.017224164			0.1796875
  0.017348977			-0.015625
  0.017473789			0.046875
  0.017598602			-0.0546875
  0.017723415			-0.0078125
  0.017848228			-0.0625
  0.01797304			-0.1171875
  0.018097853			-0.03125
  0.018222666			-0.0078125
  0.018347479			-0.046875
  0.018472292			-0.015625
  0.018597104			0.0390625
  0.018721917			0.0
  0.01884673			-0.078125
  0.018971543			-0.046875
  0.019096355			-0.1171875
  0.019221168			-0.078125
  0.019345981			-0.109375
  0.019470794			-0.015625
  0.019595607			-0.0078125
  0.019720419			-0.1015625
  0.019845232			-0.0234375
  0.019970045			0.0
  0.020094858			-0.0625
  0.02021967			-0.046875
  0.020344483			-0.0625
  0.020469296			0.0390625
  0.020594109			0.03125
  0.020718922			0.0
  0.020843734			0.046875
  0.020968547			0.0078125
  0.02109336			0.109375
  0.021218173			-0.046875
  0.021342986			0.03125
  0.021467798			-0.0078125
  0.021592611			-0.0078125
  0.021717424			-0.015625
  0.021842237			0.0078125
  0.021967049			-0.0234375
  0.022091862			0.0625
  0.022216675			-0.015625
  0.022341488			0.0
  0.022466301			-0.015625
  0.022591113			-0.015625
  0.022715926			-0.0078125
  0.022840739			-0.015625
  0.022965552			-0.015625
  0.023090364			0.015625
  0.023215177			-0.0078125
  0.02333999			-0.09375
  0.023464803			-0.015625
  0.023589616			-0.015625
  0.023714428			-0.046875
  0.023839241			0.0
  0.023964054			0.0078125
  0.024088867			-0.0078125
  0.024213679			-0.046875
  0.024338492			-0.0390625
  0.024463305			-0.03125
  0.024588118			-0.03125
  0.024712931			-0.09375
  0.024837743			-0.0703125
  0.024962556			-0.0546875
  0.025087369			-0.046875
  0.025212182			-0.046875
  0.025336995			-0.03125
  0.025461807			-0.03125
  0.02558662			-0.03125
  0.025711433			-0.0390625
  0.025836246			-0.046875
  0.025961058			-0.0234375
  0.026085871			-0.03125
  0.026210684			-0.015625
  0.026335497			-0.015625
  0.02646031			0.015625
  0.026585122			0.0078125
  0.026709935			0.015625
  0.026834748			0.015625
  0.026959561			0.0078125
  0.027084373			-0.046875
  0.027209186			-0.0234375
  0.027333999			-0.0234375
  0.027458812			-0.0078125
  0.027583625			0.0078125
  0.027708437			0.0234375
  0.02783325			0.03125
  0.027958063			0.015625
  0.028082876			0.015625
  0.028207688			-0.0234375
  0.028332501			-0.015625
  0.028457314			-0.03125
  0.028582127			-0.0078125
  0.02870694			-0.0625
  0.028831752			0.015625
  0.028956565			0.0234375
  0.029081378			0.015625
  0.029206191			-0.0078125
  0.029331003			0.0
  0.029455816			-0.0078125
  0.029580629			-0.03125
  0.029705442			-0.0546875
  0.029830255			-0.015625
  0.029955067			-0.0390625
  0.03007988			-0.0390625
  0.030204693			-0.078125
  0.030329506			-0.1171875
  0.030454319			-0.015625
  0.030579131			0.0
  0.030703944			-0.0625
  0.030828757			-0.0234375
  0.03095357			0.0078125
  0.031078382			-0.078125
  0.031203195			-0.125
  0.031328008			-0.078125
  0.031452821			-0.0390625
  0.031577634			-0.046875
  0.031702446			-0.03125
  0.031827259			-0.015625
  0.031952072			-0.03125
  0.032076885			-0.046875
  0.032201697			-0.0390625
  0.03232651			-0.03125
  0.032451323			-0.046875
  0.032576136			0.015625
  0.032700949			0.0390625
  0.032825761			0.03125
  0.032950574			-0.03125
  0.033075387			0.0
  0.0332002			-0.015625
  0.033325012			-0.0078125
  0.033449825			-0.015625
  0.033574638			0.0234375
  0.033699451			0.015625
  0.033824264			0.015625
  0.033949076			0.0078125
  0.034073889			-0.0078125
  0.034198702			-0.03125
  0.034323515			-0.015625
  0.034448328			-0.0078125
  0.03457314			0.0078125
  0.034697953			0.0390625
  0.034822766			0.046875
  0.034947579			0.0390625
  0.035072391			-0.0078125
  0.035197204			-0.015625
  0.035322017			-0.03125
  0.03544683			-0.015625
  0.035571643			-0.015625
  0.035696455			0.0234375
  0.035821268			0.0
  0.035946081			-0.0390625
  0.036070894			-0.0390625
  0.036195706			-0.078125
  0.036320519			-0.09375
  0.036445332			-0.046875
  0.036570145			-0.03125
  0.036694958			-0.0234375
  0.03681977			-0.0625
  0.036944583			-0.046875
  0.037069396			-0.0390625
  0.037194209			-0.046875
  0.037319021			-0.0546875
  0.037443834			-0.046875
  0.037568647			-0.0390625
  0.03769346			-0.046875
  0.037818273			-0.0390625
  0.037943085			0.015625
  0.038067898			-0.0234375
  0.038192711			-0.0078125
  0.038317524			0.0078125
  0.038442336			0.0078125
  0.038567149			0.0078125
  0.038691962			0.015625
  0.038816775			-0.0234375
  0.038941588			-0.015625
  0.0390664			-0.0078125
  0.039191213			0.0
  0.039316026			0.03125
  0.039440839			0.0234375
  0.039565652			0.03125
  0.039690464			0.015625
  0.039815277			-0.0078125
  0.03994009			-0.0546875
  0.040064903			-0.0390625
  0.040189715			-0.046875
  0.040314528			-0.0234375
  0.040439341			0.0
  0.040564154			-0.0234375
  0.040688967			-0.0234375
  0.040813779			-0.015625
  0.040938592			-0.0390625
  0.041063405			-0.015625
  0.041188218			-0.0390625
  0.04131303			-0.03125
  0.041437843			-0.0546875
  0.041562656			-0.0078125
  0.041687469			-0.0078125
  0.041812282			-0.0390625
  0.041937094			-0.0078125
  0.042061907			-0.0234375
  0.04218672			-0.0546875
  0.042311533			-0.0390625
  0.042436345			-0.0703125
  0.042561158			-0.0546875
  0.042685971			-0.015625
  0.042810784			-0.0546875
  0.042935597			-0.0390625
  0.043060409			-0.046875
  0.043185222			-0.046875
  0.043310035			-0.0390625
  0.043434848			-0.0234375
  0.043559661			-0.0703125
  0.043684473			-0.0390625
  0.043809286			0.0
  0.043934099			-0.015625
  0.044058912			-0.0234375
  0.044183724			0.015625
  0.044308537			0.0390625
  0.04443335			-0.0078125
  0.044558163			0.046875
  0.044682976			-0.0078125
  0.044807788			-0.0390625
  0.044932601			-0.0234375
  0.045057414			0.0625
  0.045182227			0.0703125
  0.045307039			-0.0234375
  0.045431852			0.0546875
  0.045556665			0.03125
  0.045681478			-0.0234375
  0.045806291			-0.1015625
  0.045931103			0.0234375
  0.046055916			0.0
  0.046180729			-0.0234375
  0.046305542			0.0234375
  0.046430354			0.0390625
  0.046555167			0.0078125
  0.04667998			-0.0390625
  0.046804793			0.0
  0.046929606			-0.03125
  0.047054418			-0.0390625
  0.047179231			0.03125
  0.047304044			0.0234375
  0.047428857			-0.0546875
  0.047553669			-0.0703125
  0.047678482			-0.0390625
  0.047803295			-0.0546875
  0.047928108			-0.078125
  0.048052921			-0.0546875
  0.048177733			0.0
  0.048302546			-0.0078125
  0.048427359			-0.03125
  0.048552172			0.0
  0.048676985			-0.078125
  0.048801797			-0.0390625
  0.04892661			-0.03125
  0.049051423			-0.0546875
  0.049176236			0.0078125
  0.049301048			-0.0078125
  0.049425861			-0.0625
  0.049550674			-0.0390625
  0.049675487			0.0078125
  0.0498003			-0.0390625
  0.049925112			-0.03125
  0.050049925			-0.015625
  0.050174738			0.015625
  0.050299551			-0.0078125
  0.050424363			-0.0078125
  0.050549176			-0.015625
  0.050673989			-0.03125
  0.050798802			-0.0078125
  0.050923615			0.015625
  0.051048427			0.015625
  0.05117324			-0.03125
  0.051298053			-0.015625
  0.051422866			-0.0234375
  0.051547678			0.015625
